,aed_phytoplankton_micro,aed_phytoplankton_chloro,aed_phytoplankton_diatom,aed_phytoplankton_total
2009-04-14 12:00:00,9.95488797324411,9.91148166047429,9.96871812721613,29.8350877609345
2009-04-15 00:00:00,9.92620097217352,9.84063651188017,9.98885399282897,29.7556914768827
2009-04-15 12:00:00,9.90189825018716,9.77373805628312,10.0424552728367,29.718091579307
2009-04-16 00:00:00,9.87977970516511,9.71050072340645,10.0867094501328,29.6769898787043
2009-04-16 12:00:00,9.80518252581041,9.59495348590312,9.97367923483421,29.3738152465477
2009-04-17 00:00:00,9.79883985501989,9.54825913552868,10.0704575293276,29.4175565198762
2009-04-17 12:00:00,9.74609574281019,9.45516369329119,10.0298565274742,29.2311159635756
2009-04-18 00:00:00,9.72514874537302,9.39489522052674,10.081207538199,29.2012515040988
2009-04-18 12:00:00,9.65363783452423,9.28295769926041,9.9933294056794,28.929924939464
2009-04-19 00:00:00,9.62894499580036,9.21997423110547,10.0313966967417,28.8803159236475
2009-04-19 12:00:00,9.57140778164323,9.12395286416055,9.98886374982156,28.6842243956253
2009-04-20 00:00:00,9.50981539326354,9.02525552477007,9.90876664695247,28.4438375649861
2009-04-20 12:00:00,9.44914996482013,8.9277851915615,9.84117650708753,28.2181116634692
2009-04-21 00:00:00,9.40757701306784,8.84887595086657,9.83207745691463,28.088530420849
2009-04-21 12:00:00,9.3515749314681,8.75689802499241,9.78737936458691,27.8958523210474
2009-04-22 00:00:00,9.31500418080905,8.68308253348855,9.794788440534,27.7928751548316
2009-04-22 12:00:00,9.265481719933,8.59889658514895,9.77062733275903,27.635005637841
2009-04-23 00:00:00,9.23660726263021,8.53449073143457,9.79971714901669,27.5708151430815
2009-04-23 12:00:00,9.17780072177262,8.44229744987724,9.74910283650667,27.3692010081565
2009-04-24 00:00:00,9.14355195614283,8.3734318129435,9.76242496109661,27.2794087301829
2009-04-24 12:00:00,9.08718590922186,8.2845831920892,9.71852588568476,27.0902949869958
2009-04-25 00:00:00,9.05653706290282,8.22007496643456,9.7470698759578,27.0236819052952
2009-04-25 12:00:00,8.99143353633064,8.12548380065768,9.6719312007464,26.7888485377347
2009-04-26 00:00:00,8.93503080346906,8.03821714142598,9.62059097632224,26.5938389212173
2009-04-26 12:00:00,8.88395681735071,7.95456699292975,9.61330317683478,26.4518269871152
2009-04-27 00:00:00,8.83028752570352,7.87248971767181,9.55558152977701,26.2583587731523
2009-04-27 12:00:00,8.76440385516188,7.77893771252174,9.5016301684128,26.0449717360964
2009-04-28 00:00:00,8.71918062679919,7.70372511110359,9.49014088247238,25.9130466203752
2009-04-28 12:00:00,8.66138918623165,7.61811833047667,9.47968842025904,25.7591959369674
2009-04-29 00:00:00,8.62310287934188,7.55066271381563,9.48514085781413,25.6589064509716
2009-04-29 12:00:00,8.57042170144091,7.46970278477936,9.48720302775322,25.5273275139735
2009-04-30 00:00:00,8.51695626311209,7.38948913829668,9.44689664218737,25.3533420435962
2009-04-30 12:00:00,8.46757914498467,7.31222650300166,9.44874879326911,25.2285544412554
2009-05-01 00:00:00,8.41518386196374,7.23569620801988,9.40256626340383,25.0534463333874
2009-05-01 12:00:00,8.35369066573803,7.15077641994904,9.34178047272431,24.8462475584114
2009-05-02 00:00:00,8.31937601438052,7.08889200915633,9.36384702110813,24.772115044645
2009-05-02 12:00:00,8.28110923420608,7.02358945098763,9.39236757128709,24.6970662564808
2009-05-03 00:00:00,8.24187980556958,6.95937848714885,9.39166786991762,24.592926162636
2009-05-03 12:00:00,8.21353938019221,6.90311724645778,9.45705337955484,24.5737100062048
2009-05-04 00:00:00,8.19504981535526,6.85707343215033,9.53439351005817,24.5865167575638
2009-05-04 12:00:00,8.11784986394508,6.76293702131235,9.42105438723724,24.3018412724947
2009-05-05 00:00:00,8.10865901327086,6.72347162883181,9.54481098627889,24.3769416283816
2009-05-05 12:00:00,8.0344369950743,6.63214682193012,9.44042598591,24.1070098029144
2009-05-06 00:00:00,8.01021884312114,6.58098575796441,9.51541967130271,24.1066242723883
2009-05-06 12:00:00,7.94763465938576,6.50047200677161,9.45325122684077,23.9013578929981
2009-05-07 00:00:00,7.91033674278072,6.44042056839293,9.47768326066039,23.828440571834
2009-05-07 12:00:00,7.86070982647255,6.37092473226584,9.46937352272386,23.7010080814623
2009-05-08 00:00:00,7.82579080747917,6.31364802862983,9.50706458707021,23.6465034231792
2009-05-08 12:00:00,7.7471228968493,6.2233926490737,9.38968130555705,23.3601968514801
2009-05-09 00:00:00,7.83312315926525,6.25839526970511,9.91399582517959,24.00551425415
2009-05-09 12:00:00,7.65823033569983,6.09532447082229,9.41246071917916,23.1660155257013
2009-05-10 00:00:00,7.61079506466909,6.02986271361961,9.40279273587618,23.0434505141649
2009-05-10 12:00:00,7.5502155790868,5.95491330314866,9.36845090591042,22.8735797881459
2009-05-11 00:00:00,7.53235235778904,5.91222107272536,9.48245874687289,22.9270321773873
2009-05-11 12:00:00,7.44285407969847,5.81771666379485,9.34726249910667,22.6078332426
2009-05-12 00:00:00,7.47109954833778,5.81155237545276,9.63815986187157,22.9208117856621
2009-05-12 12:00:00,7.35819538234882,5.69981771961308,9.37702973914671,22.4350428411086
2009-05-13 00:00:00,7.31186329953004,5.63878979323899,9.35604252589796,22.306695618667
2009-05-13 12:00:00,7.2407927590743,5.55990514618226,9.26535421176394,22.0660521170205
2009-05-14 00:00:00,7.18512209497854,5.49204938845223,9.23046592913905,21.9076374125698
2009-05-14 12:00:00,7.14612214038443,5.43663530148497,9.2761707224559,21.8589281643253
2009-05-15 00:00:00,7.13418004787024,5.40272666769103,9.40604702775415,21.9429537433154
2009-05-15 12:00:00,7.05121132328636,5.31661907408686,9.28657154161912,21.6544019389923
2009-05-16 00:00:00,7.00211675170864,5.25564575573833,9.27989591087418,21.5376584183211
2009-05-16 12:00:00,6.93192035647589,5.18001846570844,9.20577321556224,21.3177120377466
2009-05-17 00:00:00,6.89680109623486,5.13064281341523,9.24165712167423,21.2691010313243
2009-05-17 12:00:00,6.87492113459002,5.08868397995494,9.37510466087068,21.3387097754156
2009-05-18 00:00:00,6.94406707010383,5.11336820842143,9.86218712136843,21.9196223998937
2009-05-18 12:00:00,6.76279494659594,4.96320390266587,9.29350774518397,21.0195065944458
2009-05-19 00:00:00,6.70830073555329,4.90066946736769,9.25628479010572,20.8652549930267
2009-05-19 12:00:00,6.65669255531428,4.8414594579471,9.23880236572385,20.7369543789852
2009-05-20 00:00:00,6.62809513654539,4.7982716327752,9.3160461953482,20.7424129646688
2009-05-20 12:00:00,6.59416308221479,4.75052816004376,9.39647728102771,20.7411685232863
2009-05-21 00:00:00,6.55132522279484,4.69938049026482,9.410838656015,20.6615443690747
2009-05-21 12:00:00,6.51773552420563,4.6523735954436,9.50921411993714,20.6793232395864
2009-05-22 00:00:00,6.49770229307273,4.61576971308501,9.65119233510566,20.7646643412634
2009-05-22 12:00:00,6.43891966787378,4.55444937900592,9.63825307118641,20.6316221180661
2009-05-23 00:00:00,6.47634021733044,4.5548548861254,10.0641818112292,21.095376914685
2009-05-23 12:00:00,6.3503294143363,4.45156862566201,9.74798878235131,20.5498868223496
2009-05-24 00:00:00,6.39902651438946,4.4565930396742,10.2603328566976,21.1159524107612
2009-05-24 12:00:00,6.38901518373416,4.42733614669552,10.5240865155683,21.3404378459979
2009-05-25 00:00:00,6.34267212801237,4.37560117115283,10.5835600110429,21.3018333102081
2009-05-25 12:00:00,6.21298930659494,4.27314553086,10.1906711153018,20.6768059527568
2009-05-26 00:00:00,6.16337904513331,4.22041220531746,10.2081235774901,20.5919148279409
2009-05-26 12:00:00,6.09526020592645,4.15655919705365,10.152085198706,20.4039046016861
2009-05-27 00:00:00,6.09907197258728,4.13551806701565,10.4751922673272,20.7097823069301
