,aed_phytoplankton_micro,aed_phytoplankton_chloro,aed_phytoplankton_diatom,aed_phytoplankton_total
2009-04-14 12:00:00,9.95488793306018,9.90894652407903,9.96698211602671,29.8308165731659
2009-04-15 00:00:00,9.92620133640531,9.83131700740041,9.9832892934586,29.7408076372643
2009-04-15 12:00:00,9.90190114654792,9.75625168024706,10.0315480112484,29.6897008380434
2009-04-16 00:00:00,9.87950884749978,9.68530285325114,10.0702084966577,29.6350201974086
2009-04-16 12:00:00,9.82924330789349,9.58804896329218,10.0570710456705,29.4743633168562
2009-04-17 00:00:00,9.80607886223909,9.52113920634963,10.0715449818659,29.3987630504546
2009-04-17 12:00:00,9.76414445679748,9.43396965586397,10.0646855040984,29.2627996167598
2009-04-18 00:00:00,9.74668713740122,9.36919364260182,10.1233297144906,29.2392104944936
2009-04-18 12:00:00,9.65447884404579,9.24377017286844,9.95862448774851,28.8568735046627
2009-04-19 00:00:00,9.63499695494708,9.17852833794024,10.0154589323934,28.8289842252807
2009-04-19 12:00:00,9.58012557298041,9.08294704458921,9.98396158204205,28.6470341996117
2009-04-20 00:00:00,9.51131366742582,8.97991129692598,9.87735824855492,28.3685832129067
2009-04-20 12:00:00,9.44946494045781,8.88118569118304,9.80492602162447,28.1355766532653
2009-04-21 00:00:00,9.40784216983238,8.79886364142174,9.79295868904933,27.9996645003035
2009-04-21 12:00:00,9.35178352184654,8.70552066989605,9.7467057866932,27.8040099784358
2009-04-22 00:00:00,9.31517126786668,8.62772331256019,9.75058478721162,27.6934793676385
2009-04-22 12:00:00,9.26560273362987,8.5405783645064,9.72395821874719,27.5301393168835
2009-04-23 00:00:00,9.23579513666915,8.46971459146332,9.74589798676684,27.4514077148993
2009-04-23 12:00:00,9.17750864356044,8.37700344983853,9.69601650436486,27.2505285977638
2009-04-24 00:00:00,9.14323191853485,8.30364892645604,9.70555972007637,27.1524405650673
2009-04-24 12:00:00,9.08679971838517,8.21372044511962,9.66005849996819,26.960578663473
2009-04-25 00:00:00,9.05607039930075,8.14386117042123,9.68369346232625,26.8836250320482
2009-04-25 12:00:00,8.99088817873773,8.04967166908443,9.6083595756074,26.6489194234296
2009-04-26 00:00:00,8.93445172829122,7.96232517313887,9.5559126211087,26.4526895225388
2009-04-26 12:00:00,8.88334425423543,7.87703426989677,9.54537156863847,26.3057500927707
2009-04-27 00:00:00,8.82873855632787,7.79356944388764,9.48364352643544,26.1059515266509
2009-04-27 12:00:00,8.76394519900367,7.69988047860347,9.43315896518657,25.8969846427937
2009-04-28 00:00:00,8.71811940571492,7.62231402970262,9.41626673523625,25.7567001706538
2009-04-28 12:00:00,8.66038735857888,7.53347121463442,9.40247019631605,25.5963287695293
2009-04-29 00:00:00,8.62220874836905,7.46270224273058,9.40455770004127,25.4894686911409
2009-04-29 12:00:00,8.56939946166895,7.37885581118251,9.40207399415824,25.3503292670097
2009-04-30 00:00:00,8.51586304116313,7.29822370069911,9.36016406835408,25.1742508102163
2009-04-30 12:00:00,8.45367925737397,7.21112331139403,9.30660929229707,24.9714118610651
2009-05-01 00:00:00,8.41292294878674,7.14060379367143,9.30698553295124,24.8605122754094
2009-05-01 12:00:00,8.3534897691283,7.05689459702703,9.25308600897713,24.6634703751325
2009-05-02 00:00:00,8.31920235127256,6.99143117669699,9.27072107823069,24.5813546062002
2009-05-02 12:00:00,8.28096644802597,6.92270150945211,9.29389139681946,24.4975593542975
2009-05-03 00:00:00,8.23841032771674,6.85343265405228,9.27823367519918,24.3700766569682
2009-05-03 12:00:00,8.21282214630293,6.79404369689555,9.34684894156094,24.3537147847594
2009-05-04 00:00:00,8.1939662406347,6.74221931093628,9.4155477756586,24.3517333272296
2009-05-04 12:00:00,8.14460779768083,6.66828567184748,9.41292896320683,24.2258224327351
2009-05-05 00:00:00,8.11593137174248,6.6108760504874,9.4448568603394,24.1716642825693
2009-05-05 12:00:00,8.03293683713841,6.5160850794327,9.31014993491035,23.8591718514815
2009-05-06 00:00:00,8.01255880255392,6.46301272422197,9.39305637719711,23.868627903973
2009-05-06 12:00:00,7.97527081886183,6.39872620603212,9.432384981241,23.8063820061349
2009-05-07 00:00:00,7.93826975143633,6.33667729973932,9.45720003188453,23.7321470830602
2009-05-07 12:00:00,7.85378368680136,6.24432515432233,9.31409807774762,23.4122069188713
2009-05-08 00:00:00,7.84750716336569,6.20199786194178,9.45475801189681,23.5042630372043
2009-05-08 12:00:00,7.77376000857243,6.117175074118,9.36380880955196,23.2547438922424
2009-05-09 00:00:00,7.92343500560994,6.1737439137306,10.1269912715313,24.2241701908718
2009-05-09 12:00:00,7.66798661447416,5.97553501288536,9.30944317683824,22.9529648041978
2009-05-10 00:00:00,7.61520322557846,5.90569516865816,9.27331392990293,22.7942123241396
2009-05-10 12:00:00,7.56159912272269,5.83429786672749,9.26680398309905,22.6627009725492
2009-05-11 00:00:00,7.5328879220165,5.78102224831708,9.3252833925427,22.6391935628763
2009-05-11 12:00:00,7.45182696396985,5.69415243839808,9.22772657003741,22.3737059724053
2009-05-12 00:00:00,7.48136440753433,5.67939111383465,9.50277356914777,22.6635290905167
