,aed_phytoplankton_micro,aed_phytoplankton_chloro,aed_phytoplankton_diatom,aed_phytoplankton_total
2009-04-14 12:00:00,9.95488851856343,9.91360812462209,9.96872152710952,29.837218170295
2009-04-15 00:00:00,9.92620077888381,9.84858072502826,9.98885338527167,29.7636348891837
2009-04-15 12:00:00,9.90189818501573,9.78880413127348,10.0424571193535,29.7331594356427
2009-04-16 00:00:00,9.8797779083555,9.73242160307242,10.0867037941915,29.6989033056194
2009-04-16 12:00:00,9.80520879034248,9.61460807702955,9.97378913928953,29.3936060066616
2009-04-17 00:00:00,9.79883564272087,9.57899884164899,10.0704448026463,29.4482792870161
2009-04-17 12:00:00,9.74609147860873,9.48784292121433,10.0298447039088,29.2637791037319
2009-04-18 00:00:00,9.72514190770003,9.43564027873744,10.0811866276708,29.2419688141083
2009-04-18 12:00:00,9.65363264908201,9.32176657618572,9.99331774614367,28.9687169714114
2009-04-19 00:00:00,9.62893610293899,9.2658086934887,10.0313685069754,28.9261133034031
2009-04-19 12:00:00,9.57140120402282,9.17083123666648,9.98884993953598,28.7310823802253
2009-04-20 00:00:00,9.50983677075312,9.07122653437255,9.90888779450488,28.4899510996306
2009-04-20 12:00:00,9.44914297243683,8.97407434964379,9.84118616362901,28.2644034857096
2009-04-21 00:00:00,9.40756851460196,8.89873786674296,9.8320795965204,28.1383859778653
2009-04-21 12:00:00,9.35156606817969,8.80813827760749,9.7873796314629,27.9470839772501
2009-04-22 00:00:00,9.31499368670065,8.7384557157573,9.79478208523634,27.8482314876943
2009-04-22 12:00:00,9.26547059419889,8.65733702851873,9.77061948051852,27.6934271032361
2009-04-23 00:00:00,9.23663199907704,8.59899650317012,9.7999075845529,27.6355360868001
2009-04-23 12:00:00,9.1778161977663,8.50773863742168,9.7492675231532,27.4348223583412
2009-04-24 00:00:00,9.14356383633032,8.44380164485278,9.76257960376101,27.3499450849441
2009-04-24 12:00:00,9.08720739583379,8.35618299757108,9.7186952110727,27.1620856044776
2009-04-25 00:00:00,9.05650359312886,8.29796087453923,9.74695983335926,27.1014243010274
2009-04-25 12:00:00,8.99138416626164,8.20290327148944,9.67180183162318,26.8660892693743
2009-04-26 00:00:00,8.93497784305783,8.11590638013305,9.62049213323209,26.671376356423
2009-04-26 12:00:00,8.88390552654932,8.03440443407702,9.61321232973926,26.5315222903656
2009-04-27 00:00:00,8.83022909344975,7.95343073566603,9.5554626580632,26.339122487179
2009-04-27 12:00:00,8.76468799557811,7.86143160285072,9.50353114258909,26.1296507410179
2009-04-28 00:00:00,8.71947238243813,7.78895701207547,9.49181939375055,26.0002487882642
2009-04-28 12:00:00,8.66144922014253,7.70762108968426,9.48037407047446,25.8494443803013
2009-04-29 00:00:00,8.62229267433192,7.6441182418307,9.48254632804644,25.7489572442091
2009-04-29 12:00:00,8.57031350597367,7.56798513985119,9.48732559018076,25.6256242360056
2009-04-30 00:00:00,8.51681032087342,7.48854766954809,9.44697604385723,25.4523340342787
2009-04-30 12:00:00,8.46102723013827,7.40834041184462,9.42343304871586,25.2928006906987
2009-05-01 00:00:00,8.41220038207951,7.33693555788042,9.3909667620307,25.1401027019906
2009-05-01 12:00:00,8.35278983117965,7.25462045078153,9.33839744645666,24.9458077284178
2009-05-02 00:00:00,8.31853389597986,7.19808286333296,9.36055296265202,24.8771697219648
2009-05-02 12:00:00,8.28027527691675,7.13791780545244,9.38902734736748,24.8072204297367
2009-05-03 00:00:00,8.24101922117959,7.07795540969265,9.38823930353283,24.7072139344051
2009-05-03 12:00:00,8.21271534649628,7.02914730304254,9.45372203604114,24.69558468558
2009-05-04 00:00:00,8.19284836558928,6.99062110451261,9.5260566369541,24.709526107056
2009-05-04 12:00:00,8.13869408469629,6.9155831551891,9.50735934223405,24.5616365821194
2009-05-05 00:00:00,8.11634560822752,6.8765523054748,9.57454829768217,24.5674462113845
2009-05-05 12:00:00,8.05262132275725,6.79121510085026,9.51860252573707,24.3624389493446
2009-05-06 00:00:00,8.01369047623849,6.73382645709266,9.53138308527779,24.2789000186089
2009-05-06 12:00:00,7.97318481795118,6.67426083631129,9.5620064841074,24.2094521383699
2009-05-07 00:00:00,7.91677643762164,6.60033163515982,9.51120833336344,24.0283164061449
2009-05-07 12:00:00,7.84876683365986,6.51515511150472,9.43878279074299,23.8027047359076
2009-05-08 00:00:00,7.84099765888471,6.49220836286649,9.57649183843626,23.9096978601875
2009-05-08 12:00:00,7.79226852127076,6.42556302833781,9.60867969665973,23.8265112462683
2009-05-09 00:00:00,7.91228234028931,6.53235490816259,10.2785502447277,24.7231874931796
2009-05-09 12:00:00,7.66573172093969,6.27157475259383,9.45458571946537,23.3918921929989
2009-05-10 00:00:00,7.61841329215738,6.20834348796432,9.44787812968396,23.2746349098056
2009-05-10 12:00:00,7.56266909098318,6.1389876655286,9.43704789777531,23.1387046542871
2009-05-11 00:00:00,7.52795930978692,6.08980758132084,9.47846891516953,23.0962358062773
2009-05-11 12:00:00,7.44676689195422,5.99840235666908,9.37293670080156,22.8181059494249
2009-05-12 00:00:00,7.47938979272134,6.02047606076736,9.67889708739856,23.1787629408873
2009-05-12 12:00:00,7.36581844019047,5.89574451212045,9.42721498233792,22.6887779346488
2009-05-13 00:00:00,7.31815636616957,5.83643372970082,9.39741828409533,22.5520083799657
2009-05-13 12:00:00,7.24145609868511,5.74934245333636,9.27427576589705,22.2650743179185
2009-05-14 00:00:00,7.18581349356565,5.68190685176122,9.23786022443028,22.1055805697572
2009-05-14 12:00:00,7.13442103658991,5.61952938304747,9.24108356998786,21.9950339896252
2009-05-15 00:00:00,7.12834649058532,5.60321702417269,9.38792234016928,22.1194858549273
2009-05-15 12:00:00,7.0550361143648,5.52160275010234,9.31043850230048,21.8870773667676
2009-05-16 00:00:00,6.99859984529193,5.45558752282096,9.2686710791549,21.7228584472678
2009-05-16 12:00:00,6.92591039021673,5.37787313861623,9.17391888227038,21.4777024111033
2009-05-17 00:00:00,6.89169242371412,5.33544397791563,9.2198440340799,21.4469804357096
2009-05-17 12:00:00,6.83070825169036,5.2660964907286,9.19995626105406,21.296761003473
2009-05-18 00:00:00,6.8662116178816,5.29515906107654,9.52004518345293,21.6814158624111
2009-05-18 12:00:00,6.75426448182873,5.17803474007541,9.25304851494536,21.1853477368495
2009-05-19 00:00:00,6.70502244672366,5.1206872214199,9.23983474960126,21.0655444177448
2009-05-19 12:00:00,6.65373557111396,5.06386776585131,9.22339051221369,20.940993849179
2009-05-20 00:00:00,6.62391588263638,5.02712167663703,9.29378537317411,20.9448229324475
2009-05-20 12:00:00,6.58694490895805,4.98414790070283,9.35544298472877,20.9265357943896
2009-05-21 00:00:00,6.53629163638584,4.92981409928371,9.3343738129893,20.8004795486588
2009-05-21 12:00:00,6.50171497342004,4.88904932673872,9.42063842085151,20.8114027210103
2009-05-22 00:00:00,6.4829898420904,4.86324288401821,9.57013624951536,20.916368975624
2009-05-22 12:00:00,6.41709460882767,4.7965157224814,9.51875080203549,20.7323611333446
2009-05-23 00:00:00,6.4451275021192,4.81618071905321,9.87990651624219,21.1412147374146
2009-05-23 12:00:00,6.33089159608593,4.70512315520393,9.62466771587527,20.6606824671651
2009-05-24 00:00:00,6.37085874096807,4.73127013375379,10.0855320638984,21.1876609386203
2009-05-24 12:00:00,6.33965598462621,4.69894184754569,10.2205740946131,21.259171926785
2009-05-25 00:00:00,6.34899090064964,4.70296946056532,10.5694948825202,21.6214552437351
2009-05-25 12:00:00,6.16546157799377,4.53405033404452,9.88044065627953,20.5799525683178
2009-05-26 00:00:00,6.09498455092734,4.46501963790867,9.76694894107944,20.3269531299155
2009-05-26 12:00:00,6.05071120152063,4.41798364245231,9.82946366018664,20.2981585041596
2009-05-27 00:00:00,6.05756419087613,4.41550393439805,10.1443199901792,20.6173881154534
2009-05-27 12:00:00,5.91338945525837,4.28765585834358,9.65079112502939,19.8518364386313
2009-05-28 00:00:00,5.8585354828363,4.23265541298619,9.63949472752204,19.7306856233445
2009-05-28 12:00:00,5.8013039482339,4.17585632592595,9.61664337819063,19.5938036523505
2009-05-29 00:00:00,5.80717449607073,4.17290532841579,9.93423905510424,19.9143188795908
2009-05-29 12:00:00,5.70656016650926,4.08235859096646,9.66861024968901,19.4575290071647
2009-05-30 00:00:00,5.68076195670735,4.05662648044859,9.79360131574551,19.5309897529015
2009-05-30 12:00:00,5.61797097565379,3.99732753802271,9.73855420131406,19.3538527149906
2009-05-31 00:00:00,5.59533479974446,3.97391827805061,9.88944731872115,19.4587003965162
2009-05-31 12:00:00,5.54752654010344,3.92372980330269,9.97614385735675,19.4474002007629
2009-06-01 00:00:00,5.51610745468493,3.90063038662319,10.0108369235204,19.4275747648285
2009-06-01 12:00:00,5.46790384153174,3.85518056522461,10.0393338492577,19.3624182560141
