,aed_phytoplankton_micro,aed_phytoplankton_chloro,aed_phytoplankton_diatom,aed_phytoplankton_total
2009-04-14 12:00:00,9.95210100553877,9.90894342113018,9.96867950852498,29.8297239351939
2009-04-15 00:00:00,9.91659394725093,9.83131708520837,9.98885544828204,29.7367664807413
2009-04-15 12:00:00,9.88356083242306,9.75624724414353,10.0424092065478,29.6822172831144
2009-04-16 00:00:00,9.85330157199378,9.68530354990901,10.0859234161329,29.6245285380357
2009-04-16 12:00:00,9.79973676080839,9.58794377148465,10.0748140945714,29.4624946268645
2009-04-17 00:00:00,9.76930752733279,9.5211407135812,10.0941376450921,29.3845858860061
2009-04-17 12:00:00,9.72246491486484,9.43389003042335,10.0899299017458,29.246284847034
2009-04-18 00:00:00,9.69621809010151,9.36919663203584,10.1550510923377,29.220465814475
2009-04-18 12:00:00,9.60982151481796,9.24377288674139,9.98675600159245,28.8403504031518
2009-04-19 00:00:00,9.58216843013499,9.17861280138696,10.0494163020437,28.8101975335657
2009-04-19 12:00:00,9.5159875295834,9.07513578778525,9.97374592971975,28.5648692470884
2009-04-20 00:00:00,9.45694880019213,8.97868735484678,9.90514167044494,28.3407778254838
2009-04-20 12:00:00,9.39604733561187,8.88125722972214,9.8401313318074,28.1174358971414
2009-04-21 00:00:00,9.35037029624358,8.79893670104486,9.83108057628743,27.9803875735759
2009-04-21 12:00:00,9.29235195251154,8.70559072425137,9.78634942565145,27.7842921024144
2009-04-22 00:00:00,9.25082565738866,8.62780566262166,9.79379651090993,27.6724278309202
2009-04-22 12:00:00,9.19769538461101,8.54065575343679,9.76959228596699,27.5079434240148
2009-04-23 00:00:00,9.16338248973898,8.47170059128564,9.80357707586321,27.4386601568878
2009-04-23 12:00:00,9.10192969711269,8.37762869628302,9.74800333054203,27.2275617239377
2009-04-24 00:00:00,9.06226155495293,8.30429959128281,9.76149504608044,27.1280561923162
2009-04-24 12:00:00,9.00406740710331,8.21440791922185,9.71754704763914,26.9360223739643
2009-04-25 00:00:00,8.96695762150809,8.14454652622106,9.74591816517477,26.8574223129039
2009-04-25 12:00:00,8.90166976479748,8.05010625239038,9.67057371821085,26.6223497353987
2009-04-26 00:00:00,8.84434442528655,7.96259252098326,9.61920613744465,26.4261430837145
2009-04-26 12:00:00,8.79019556623545,7.87727769473722,9.61169883501661,26.2791720959893
2009-04-27 00:00:00,8.73457355524552,7.79383163618817,9.55077595104198,26.0791811424757
2009-04-27 12:00:00,8.66799540246951,7.700135127761,9.50195171560325,25.8700822458338
2009-04-28 00:00:00,8.61920051498837,7.62257080357455,9.48788062380549,25.7296519423684
2009-04-28 12:00:00,8.55702038435814,7.53372071168451,9.47784221029588,25.5685833063385
2009-04-29 00:00:00,8.51424755129848,7.46295483101496,9.48376080962219,25.4609631919356
2009-04-29 12:00:00,8.45710012019669,7.37909822572701,9.48539904201558,25.3215973879393
2009-04-30 00:00:00,8.40230150921945,7.29847159011503,9.44512506806632,25.1458981674008
2009-04-30 12:00:00,8.35746242529746,7.22546554239755,9.48777491140169,25.0707028790967
2009-05-01 00:00:00,8.29465167218004,7.14115816245008,9.39551195949651,24.8313217941266
2009-05-01 12:00:00,8.23296689131021,7.05662258310725,9.33784685346379,24.6274363278813
2009-05-02 00:00:00,8.19351611535052,6.9910656976195,9.36002835147931,24.5446101644493
2009-05-02 12:00:00,8.15001464198306,6.92228942884397,9.38790152825382,24.4602055990809
2009-05-03 00:00:00,8.1042460495408,6.85314827880554,9.37561106818306,24.3330053965294
2009-05-03 12:00:00,8.07105313074626,6.79374368755125,9.45160084089533,24.3163976591928
2009-05-04 00:00:00,8.04514491700638,6.74235552922749,9.53030743836815,24.317807884602
2009-05-04 12:00:00,7.99214598249109,6.66792172869559,9.53005266170177,24.1901203728885
2009-05-05 00:00:00,7.95380221993615,6.60663100720916,9.55201022944447,24.1124434565898
2009-05-05 12:00:00,7.88729152660497,6.52166148728605,9.47594388408159,23.8848968979726
2009-05-06 00:00:00,7.85085854956541,6.462021348477,9.52425674827168,23.8371366463141
2009-05-06 12:00:00,7.80487523758281,6.39434486920818,9.55601187734593,23.7552319841369
2009-05-07 00:00:00,7.74888700219624,6.32125758244958,9.5036460034314,23.5737905880772
2009-05-07 12:00:00,7.68264112564153,6.23934963587246,9.43616826774245,23.3581590292564
2009-05-08 00:00:00,7.66175099184756,6.19435051547439,9.55597346035997,23.4120749676819
2009-05-08 12:00:00,7.59416449769338,6.11302778104651,9.48997736074618,23.1971696394861
2009-05-09 00:00:00,7.69012775695793,6.15910289698144,10.1662004628278,24.0154311167672
2009-05-09 12:00:00,7.48130351365454,5.96906170685391,9.40639251783874,22.8567577383472
2009-05-10 00:00:00,7.4330154762772,5.90349741535644,9.40785345896666,22.7443663506003
2009-05-10 12:00:00,7.37369993767198,5.83005678452824,9.38796365508684,22.5917203772871
2009-05-11 00:00:00,7.34531191465342,5.7806383487837,9.48675625276721,22.6127065162043
2009-05-11 12:00:00,7.26002810969372,5.68982716101424,9.35754239733004,22.307397668038
2009-05-12 00:00:00,7.28512471848993,5.68179849241333,9.70983330171667,22.6767565126199
